dataset_name,instances_no,missing_count_in_target,sampling_rate,stationary_no,non_stationary_no,first_diff_stationary_no,second_diff_stationary_no,target_skewness,target_kurtosis,lags_no,insignificant_lags_no,seasonality_components_no,fractal_dim,series_type,trend_type,pacf_01,pacf_02,pacf_03,pacf_04,pacf_05,pacf_06,pacf_07,pacf_08,pacf_09,pacf_10,percentile_0_min,percentile_0_max,percentile_0_mean,percentile_0_median,percentile_0_std,percentile_1_min,percentile_1_max,percentile_1_mean,percentile_1_median,percentile_1_std,percentile_2_min,percentile_2_max,percentile_2_mean,percentile_2_median,percentile_2_std,percentile_3_min,percentile_3_max,percentile_3_mean,percentile_3_median,percentile_3_std,percentile_4_min,percentile_4_max,percentile_4_mean,percentile_4_median,percentile_4_std,percentile_5_min,percentile_5_max,percentile_5_mean,percentile_5_median,percentile_5_std,percentile_6_min,percentile_6_max,percentile_6_mean,percentile_6_median,percentile_6_std,percentile_7_min,percentile_7_max,percentile_7_mean,percentile_7_median,percentile_7_std,percentile_8_min,percentile_8_max,percentile_8_mean,percentile_8_median,percentile_8_std,percentile_9_min,percentile_9_max,percentile_9_mean,percentile_9_median,percentile_9_std
296.csv,11521,576,30,1,0,0,0,2.076927417,2.076927417,27,4,4,-0.905796707,multiplicative,linear,0.632444483,0.381443251,0.250055052,0.166599313,0.087422333,0.076063316,0.02096006,-0.012989412,-0.024614079,-0.050253003,0,0.942138101,0.650094408,0.736102684,0.221437571,0.075927902,0.946603948,0.665286549,0.747689405,0.206402999,0.065593242,0.957372008,0.675442959,0.740414606,0.187185817,0.116719683,0.98540411,0.722124778,0.788104012,0.164884834,0.122169834,0.991433725,0.834721845,0.849061648,0.095729217,0.071440475,1,0.827076469,0.844615122,0.114697156,0.08005128,0.977538458,0.826723364,0.843745087,0.110772806,0.14968269,0.968074651,0.823211718,0.838675517,0.09043209,0.06261353,0.958368789,0.799412949,0.819779973,0.110635353,0.062967542,0.957907456,0.815113581,0.833048232,0.111128392
297.csv,151,7,1440,0,1,1,0,0.999926867,0.999926867,7,1,1,-0.49129826,multiplicative,logistic,0.748470046,-0.57146735,0.134604642,0.44367247,0.440515477,0.530865396,0.178643047,0.045674052,-0.047902664,-0.125613469,0,0.964148482,0.474995602,0.527108856,0.316622528,0.050930319,1,0.534077002,0.491599327,0.321255503,0.18260212,0.867182059,0.514770167,0.521803355,0.248605219,0.275193539,0.924424384,0.625932114,0.71328529,0.220631266,0.345715018,0.820534734,0.575549219,0.548847114,0.169097623,0.429666325,0.842283255,0.661683609,0.699945723,0.146668453,0.636281555,0.980833002,0.872719453,0.891619703,0.083222932,0.806203838,0.985616461,0.910719515,0.909671229,0.044142311,0.840409432,0.922589072,0.883864174,0.88357396,0.025966293,0.782055158,0.958343644,0.878787191,0.888741168,0.053092316
298.csv,17281,864,10,1,0,0,0,1.653135316,1.653135316,13,0,4,-0.959441976,multiplicative,linear,0.683113343,0.400206109,0.26882318,0.211936673,0.16791547,0.146315661,0.106801075,0.094671247,0.068443387,0.057493061,0,0.968065161,0.667849231,0.754496527,0.214782388,0.033763206,0.960679222,0.647494878,0.730740086,0.222359363,0.064499687,0.966361421,0.666133782,0.736847517,0.191530321,0.066019276,0.959234226,0.717374119,0.772238267,0.159372058,0.074272145,0.982390579,0.72796715,0.785860406,0.154944633,0.057461587,0.952883755,0.723922221,0.763306273,0.145312011,0.058349447,0.975343738,0.766595512,0.798003255,0.119144361,0.07713598,0.980585286,0.794467183,0.821158439,0.116081275,0.072913658,0.970592807,0.831544117,0.847829206,0.106156684,0.057089677,1,0.82957751,0.850589179,0.117274965
299.csv,151,7,1440,0,1,1,0,0.805797562,0.805797562,6,2,1,-0.636188321,multiplicative,logistic,0.681393903,-0.105812135,-0.12246953,0.240807441,0.367804965,0.532003546,0.377381442,0.122918152,0.02230785,-0.085500537,0,0.932854163,0.357879045,0.258146448,0.309137157,0.061977944,0.82874404,0.472913855,0.477654913,0.279768847,0.165965085,0.923262296,0.525613952,0.500835185,0.249815721,0.278907914,0.904044673,0.584161933,0.570736954,0.229495845,0.31640277,0.880595457,0.602356954,0.574720498,0.206189869,0.418379318,0.962093807,0.634894844,0.582674219,0.161931958,0.628360007,0.9635752,0.887041716,0.916354285,0.085396933,0.804210997,1,0.888937332,0.889285151,0.046987551,0.116935536,0.984791969,0.8371486,0.872902791,0.212991768,0.793233977,0.990890854,0.889755917,0.875253337,0.052886376
300.csv,2881,144,30,1,0,0,0,1.720247594,1.720247594,5,0,4,-0.855855399,multiplicative,linear,0.724047446,0.382084679,0.239253246,0.198951207,0.028153143,0.035425767,-0.030675359,-0.058858138,-0.088487423,-0.098737778,0.039844307,0.779141328,0.144320165,0.134681161,0.081224888,0.016250553,0.951612015,0.175444935,0.155232295,0.12622803,0,0.913836186,0.188496214,0.166907961,0.094142931,0.042501769,0.850966706,0.224515403,0.196811523,0.112769324,0.015109384,0.922962195,0.26676605,0.231398495,0.159496202,0.060620778,0.903293374,0.285320175,0.227691959,0.172956063,0.031418211,0.930991891,0.276677737,0.20279015,0.184078727,0.037972629,0.953684356,0.282143442,0.20995198,0.185330028,0.054660951,0.855149098,0.304674191,0.233142782,0.197659209,0.055803962,1,0.343900714,0.234968318,0.252762087
301.csv,61,3,1440,0,1,1,0,0.814868974,0.814868974,8,2,0,-0.621045707,multiplicative,logistic,0.579252871,-0.196776428,-0.293111864,0.236862139,0.364867641,0.399883749,0.326611101,0.316973635,0.273718775,0.243039608,0,0.952080417,0.33487869,0.207130581,0.347548606,0.21352841,0.863477013,0.523880986,0.487494771,0.319430993,0.121476447,0.879253308,0.567600383,0.624430461,0.29030542,0.244913834,0.846764569,0.549510021,0.565885786,0.257626117,0.344659412,0.887515455,0.589502579,0.562917724,0.260360268,0.468474685,0.821030539,0.649025174,0.647999901,0.15340607,0.580885062,0.912016805,0.719485109,0.690192711,0.138066053,0.660266177,0.874763295,0.781901111,0.815024043,0.085874131,0.734050511,0.88889382,0.827534991,0.839797626,0.05964385,0.204422317,1,0.776580355,0.864965491,0.286127299
302.csv,991,49,480,0,1,1,0,2.478559537,2.478559537,17,8,0,-1.075204712,multiplicative,logistic,0.190627835,0.165991047,0.496640665,0.016145585,-0.071210055,0.077133591,-0.022299287,-0.096949695,-0.082623356,-0.058517815,9.44E-05,0.825015793,0.153310765,0.143554923,0.097433922,0.06463048,0.693187095,0.163936409,0.150895203,0.094452012,0.018835478,0.577522111,0.157311738,0.147701884,0.067916682,0.036363813,0.771909467,0.145488767,0.123980068,0.100878885,0.035747476,0.90226521,0.156822585,0.128955299,0.145481412,0,0.893062503,0.200576247,0.154083083,0.155275612,0.05902766,0.891256582,0.217906781,0.178325802,0.116046614,0.053701602,0.803619093,0.2289281,0.19831422,0.127823898,0.037036321,0.901594921,0.291669035,0.213509855,0.204920596,0.042417301,1,0.370451207,0.240400878,0.25595077
303.csv,47521,2376,10,1,0,0,0,2.500935843,2.500935843,17,1,7,-0.978696066,multiplicative,linear,0.539216384,0.346465158,0.248830736,0.200141332,0.1643872,0.142198952,0.118558501,0.104200765,0.084558201,0.070178651,0.04923423,0.946465901,0.190770603,0.177682123,0.092713579,0.059973082,0.939231226,0.208482249,0.190089301,0.111483381,0.048774225,0.936228281,0.206560597,0.191360388,0.100175938,0.025462987,0.941300881,0.190064938,0.173040641,0.104812535,0.037172163,0.945813916,0.192337505,0.173958172,0.107329382,0.029206513,0.944929711,0.212737793,0.188182853,0.111699163,0.046689869,0.944244091,0.251979449,0.22288978,0.11571459,0.06019999,0.946057525,0.257742309,0.224966308,0.121747894,0.038676198,0.946252497,0.327694605,0.261799074,0.183154076,0,1,0.37869921,0.292503299,0.220894324
304.csv,1321,66,360,0,1,1,0,2.541139456,2.541139456,10,6,0,-1.082160602,multiplicative,logistic,0.308327955,-0.039775219,0.247196261,0.319131827,0.074334645,-0.087038204,0.023035521,0.102553479,-0.029353743,-0.094180085,0.018781416,0.915080094,0.149601953,0.127706626,0.118421262,0.013559636,0.886345577,0.161585804,0.136897566,0.139756753,0.037644288,0.862649922,0.149488912,0.143414782,0.077530005,0.023410254,0.915481755,0.143801314,0.115232347,0.13461128,0.014970625,0.753816806,0.145432582,0.115468283,0.124712304,0,0.668344461,0.153100075,0.13489537,0.087677003,0.041204509,0.8733418,0.188615234,0.164142705,0.105069802,0.035581982,0.874260725,0.205665253,0.176651262,0.120541307,0.043954099,0.868409553,0.2749314,0.212678643,0.187574329,0.006762899,1,0.330548306,0.282281617,0.223148289
305.csv,14401,720,30,0,1,1,0,0.297158915,0.297158915,12,0,3,-0.918393426,multiplicative,logistic,0.859861151,0.457717097,0.314620593,0.230628081,0.164497141,0.120659216,0.086755093,0.057785907,0.023165707,0.029815896,0,0.881739291,0.206828073,0.196134971,0.104519054,0.045534955,0.904230181,0.258880769,0.252533392,0.100141607,0.070068991,0.901082388,0.320474824,0.314048079,0.089549987,0.055446581,0.897946025,0.323258562,0.31888947,0.094271631,0.056288678,0.871720988,0.369853202,0.366872733,0.082950119,0.055359106,0.90393561,0.427221049,0.424872057,0.084470722,0.067199672,0.899647796,0.534953052,0.537774865,0.086438096,0.078207957,0.898168841,0.593103989,0.597827014,0.093308277,0.054587778,0.878682118,0.643968182,0.650188527,0.097427997,0.056509002,1,0.756695292,0.7653608,0.099593201
306.csv,11521,576,30,0,1,1,0,0.302472989,0.302472989,12,1,2,-0.88154007,multiplicative,logistic,0.85719966,0.457754529,0.30061104,0.225695459,0.133145475,0.095276268,0.053136798,0.025805448,0.024502595,0.005191811,0,0.815973088,0.250322547,0.245294918,0.094082232,0.056394161,0.878555079,0.311616971,0.303613831,0.101113152,0.117800707,0.836083785,0.361530038,0.35835621,0.087471703,0.105463274,0.870127273,0.400141747,0.396834282,0.095057665,0.096178442,0.889635103,0.407467833,0.404009976,0.089319542,0.107552081,0.880319761,0.445663671,0.446213308,0.086488332,0.107013305,0.894509497,0.5132076,0.512357008,0.086662075,0.099718372,0.89341022,0.578349142,0.575803429,0.099359851,0.09775803,0.877700549,0.678702067,0.685439283,0.093742716,0.096898157,1,0.729977312,0.736975185,0.106477932
307.csv,271,13,480,0,1,1,0,0.052717022,0.052717022,22,9,2,-1.127907352,additive,logistic,0.498272952,0.297035943,0.711790773,-0.373383214,-0.327970767,0.120290754,-0.245711411,-0.045187298,0.253909284,0.029972857,0.045057324,0.580353003,0.273038685,0.273012859,0.146746879,0.025861754,0.576480522,0.29105421,0.294272914,0.144627631,0.088258348,0.623412098,0.362913692,0.36163091,0.147289611,0,0.816214821,0.411400721,0.397950445,0.18692132,0.00474877,0.735405192,0.396262246,0.41783361,0.200482542,0.187862714,0.753811342,0.476208643,0.479953746,0.146640908,0.253536092,0.793265138,0.540828905,0.534899441,0.151424911,0.268934369,0.887176804,0.557912302,0.538378263,0.162671912,0.312348516,0.860021212,0.588920269,0.596950865,0.154353663,0.20745152,1,0.661666757,0.663811307,0.183253368
308.csv,271,13,480,0,1,1,0,0.021342129,0.021342129,20,11,2,-1.135203939,additive,logistic,0.461136763,0.273773834,0.721831845,-0.371637113,-0.173539906,0.15504671,-0.168672546,-0.096629023,0.164022591,-0.048271049,0,0.632331279,0.277246319,0.263359677,0.169819238,0.030133094,0.608535914,0.296425392,0.298967754,0.158767461,0.033335434,0.780498826,0.392992617,0.378910362,0.175859638,0.143970125,0.732991514,0.439875038,0.412867811,0.161799017,0.099811326,0.730189824,0.428758777,0.435541218,0.159883715,0.089293344,0.709431766,0.438436678,0.479097379,0.173958262,0.295626372,0.847724561,0.587728231,0.57249724,0.151821022,0.343431417,0.935044248,0.606749959,0.604086491,0.158408676,0.343689911,0.926952543,0.609651828,0.625279748,0.160000476,0.420426708,1,0.708429727,0.708084801,0.149524309
309.csv,1201,60,360,0,1,1,0,0.271298449,0.271298449,23,8,4,-1.173892857,multiplicative,logistic,0.83862878,0.33472022,0.4094174,0.406125932,0.102335018,-0.04764374,0.08692496,0.127967489,0.002572894,-0.167184641,0,0.573260469,0.231417929,0.223119307,0.092790811,0.109128009,0.722022681,0.297878273,0.301476207,0.095648092,0.212716459,0.989754256,0.374455548,0.366489601,0.113484889,0.173214072,0.856720837,0.370379413,0.36577427,0.092514141,0.094886484,0.718649937,0.41739177,0.422592598,0.089120488,0.323876475,0.997477572,0.492276621,0.484995065,0.089209396,0.251957006,0.779541424,0.609220747,0.610955426,0.081775877,0.299370396,0.871652656,0.673064966,0.67574437,0.080510611,0.587009951,0.919576834,0.734482231,0.729720452,0.068567747,0.090817812,1,0.835110151,0.859116421,0.146706767
310.csv,1201,60,360,0,1,1,0,0.308587445,0.308587445,8,1,6,-1.148499763,multiplicative,logistic,0.842574624,0.283357661,0.423998502,0.360750932,0.09555757,-0.01956005,0.091133798,0.138700948,-0.049605363,-0.054373428,0,0.315313995,0.167937692,0.16781623,0.075327449,0.036480457,0.892206487,0.255570103,0.23833683,0.125672181,0.074745094,0.844638668,0.317968512,0.308368284,0.11275335,0.118340461,0.84177009,0.328236502,0.31104115,0.124549543,0.204717876,0.51539175,0.36171273,0.361345541,0.069775761,0.235602933,0.832607663,0.438491211,0.427824147,0.089010631,0.235509953,0.753978608,0.555084778,0.556365697,0.079579964,0.026352344,0.940734374,0.611644716,0.620798586,0.133281913,0.129284579,0.904969133,0.688658721,0.684068864,0.100221219,0.450057002,1,0.813939021,0.815311938,0.085322635
311.csv,361,18,360,0,1,1,0,0.046159996,0.046159996,9,2,2,-1.248729318,additive,logistic,0.582788211,0.000446769,0.528814348,0.44460752,-0.154662577,-0.321704745,-0.025621945,0.146971184,-0.137308305,-0.165990921,0,0.913085882,0.360080007,0.339822537,0.163699996,0.102445549,0.904645968,0.397581852,0.394601136,0.15690145,0.194437886,0.676711355,0.438838812,0.451383091,0.13659575,0.255832008,0.749476019,0.490023632,0.471743146,0.135726818,0.224649931,0.772826472,0.493104113,0.49791418,0.137026926,0.262513154,0.777273721,0.53337802,0.534669605,0.142975458,0.114329352,0.856555077,0.599327402,0.618413933,0.159880533,0.365701076,0.945993942,0.633284316,0.624569763,0.154336809,0.420908187,0.94640028,0.649336761,0.660659727,0.123819299,0.16948509,1,0.71669238,0.726493674,0.171812744
312.csv,8641,432,30,0,1,1,0,0.060456664,0.060456664,28,3,3,-0.774351762,additive,logistic,0.836459451,0.452845814,0.279157505,0.163720079,0.109602213,0.052988616,-0.006482211,-0.021975791,-0.04803898,-0.051679361,0,0.893625103,0.288693162,0.285268604,0.115485889,0.065293972,0.937629078,0.371784551,0.366890418,0.119790951,0.086670581,0.936157049,0.405312373,0.401986948,0.118223477,0.09306398,0.912527529,0.486120919,0.483223947,0.111091522,0.094689206,0.900597848,0.524867909,0.52721969,0.113639715,0.081826183,0.866465672,0.504823054,0.50437037,0.119772086,0.096709904,0.903364269,0.557657462,0.555718762,0.112327502,0.077641618,0.902444051,0.594951869,0.600604838,0.121026456,0.080490529,0.966534936,0.674010335,0.67714846,0.124431282,0.075466536,1,0.702180105,0.712956987,0.13162948
313.csv,4321,216,60,1,0,0,0,0.027137592,0.027137592,26,5,2,-0.583721685,additive,linear,0.830592394,0.404740922,0.203975406,0.041397558,-0.022528235,-0.09072632,-0.06240027,-0.002254788,-0.003634287,0.031769226,0,0.859359764,0.278074955,0.269598058,0.129815003,0.070319118,0.92038455,0.359945854,0.355884879,0.114122437,0.118241393,0.930235371,0.394198638,0.390599427,0.115806208,0.071551404,0.90227366,0.47256424,0.470940979,0.120759076,0.096594343,0.868829403,0.514141297,0.517170306,0.11451774,0.06952042,0.927921346,0.49084366,0.49064198,0.130513281,0.164424704,0.937035534,0.547302067,0.548155228,0.117534507,0.145879086,0.933023362,0.599024144,0.599535736,0.115440109,0.054335372,0.946517989,0.667995029,0.675941576,0.134637352,0.087044906,1,0.708709252,0.71175349,0.128286044
314.csv,241,12,360,0,1,1,0,0.099157343,0.099157343,9,2,2,-1.268029303,additive,logistic,0.471855488,-0.132926422,0.556482142,0.462188826,-0.186957285,-0.335893294,-0.093368697,0.094455141,-0.163098741,-0.162342881,0.021662228,0.865654873,0.355363524,0.376025671,0.199105414,0,0.752275339,0.414993281,0.425044966,0.190434365,0.103530544,0.745463388,0.420962746,0.436071703,0.181063011,0.150820261,0.824933932,0.507987415,0.472023301,0.1863109,0.168194653,0.840836856,0.543805075,0.531533085,0.16461954,0.178520121,0.927745494,0.563306343,0.539354271,0.185292564,0.251097366,0.943314001,0.558101287,0.578459827,0.190723556,0.291284888,0.847536564,0.59860507,0.598891493,0.172802995,0.266838586,0.99754461,0.613541702,0.640869673,0.170172106,0.35031363,1,0.697927686,0.690476598,0.176761072
315.csv,5041,252,60,0,1,1,0,0.308329394,0.308329394,6,0,4,-0.68428935,multiplicative,logistic,0.843428057,0.420825996,0.215548146,0.119713424,0.038964736,0.026613557,-0.026049457,-0.026545674,-0.000885964,0.026378981,0,0.879605301,0.266639907,0.260556067,0.109679355,0.092841713,0.8750525,0.312648005,0.307980129,0.098673229,0.078654966,0.913499525,0.365338157,0.359970309,0.105993799,0.141990775,0.877080613,0.418051553,0.415246668,0.094521404,0.100871128,0.854587787,0.423257775,0.419113525,0.096127035,0.134919125,0.902573166,0.450349701,0.448272038,0.098958884,0.123128385,0.886706314,0.500727787,0.500903939,0.091981315,0.102789148,0.914911685,0.552555053,0.556845475,0.095749057,0.100243305,0.92932896,0.61768308,0.618193775,0.110648331,0.104173048,1,0.730674505,0.738477696,0.107642392
316.csv,8641,432,30,0,1,1,0,0.040543992,0.040543992,27,4,3,-0.770994501,additive,logistic,0.850960243,0.451815825,0.270886574,0.172034682,0.092729778,0.04870793,-0.007627604,-0.039193007,-0.038519189,-0.048412857,0,0.917206243,0.278929311,0.272201264,0.120219141,0.06718885,0.917537434,0.360085683,0.355675681,0.114795919,0.084278101,0.906388422,0.395687144,0.391238159,0.120710602,0.071826456,0.892256265,0.468600077,0.466481137,0.11149873,0.074589919,0.916972914,0.511214565,0.512092809,0.112795761,0.080411633,0.91220926,0.487647717,0.485398286,0.123204451,0.105556304,0.916494113,0.54254864,0.540938937,0.113408315,0.083448419,0.904291811,0.58162152,0.586705412,0.117697977,0.115166378,0.907560638,0.661050876,0.665709567,0.115921303,0.077442345,1,0.700354812,0.70270857,0.114231358
317.csv,17521,876,30,0,1,1,0,0.21171301,0.21171301,13,0,3,-0.925931449,multiplicative,logistic,0.878943345,0.46261688,0.296019979,0.230162761,0.181636644,0.144506076,0.101817797,0.077807533,0.063974947,0.041591545,0,0.942576411,0.224590343,0.213248812,0.115722723,0.079937745,0.915990972,0.279766938,0.271806681,0.099073168,0.077245878,0.943286418,0.316342275,0.306298751,0.097783463,0.080470864,0.946212337,0.350914598,0.345503195,0.081833829,0.077944182,0.904662933,0.409832029,0.408487285,0.07373616,0.082050959,0.948813011,0.512981528,0.515939027,0.082786917,0.094256521,0.945235637,0.574421313,0.57935469,0.084291599,0.077477132,0.898362719,0.660728886,0.668597526,0.095601135,0.106545886,0.959393175,0.748748058,0.756433376,0.09432129,0.101108445,1,0.809756106,0.815296229,0.094161587
318.csv,25921,1296,10,1,0,0,0,0.030210785,0.030210785,30,1,2,-0.930560526,additive,linear,0.844471559,0.448263321,0.31311143,0.225265041,0.174239099,0.150897629,0.1125259,0.086812022,0.064147898,0.051910827,0,0.916735846,0.306173558,0.298915772,0.120132706,0.099008983,0.917994049,0.380998012,0.376671161,0.111598379,0.100609266,0.90050902,0.410015498,0.410622866,0.107129494,0.100825606,0.916592991,0.48890576,0.485140819,0.107215661,0.101612852,0.919738458,0.524777855,0.526955068,0.109983626,0.121528132,0.920945429,0.505463684,0.501886154,0.114658245,0.10462131,0.917460599,0.554349911,0.553691883,0.110483385,0.100421571,0.920756979,0.592410089,0.599071647,0.115266468,0.104109649,0.939351943,0.669520862,0.673249754,0.113758248,0.101016408,1,0.700697875,0.706492045,0.117615423
319.csv,8641,432,30,0,1,1,0,0.018107108,0.018107108,14,1,3,-0.768293283,additive,logistic,0.835486912,0.451442648,0.275598769,0.182727548,0.109813002,0.042331889,-0.001592482,-0.024836234,-0.025719323,-0.051978806,0,0.886604235,0.29241532,0.288557774,0.117126081,0.087619327,0.881575265,0.367661399,0.362163921,0.112559263,0.08257808,0.902914847,0.40007261,0.397142959,0.111056425,0.130930487,0.902835075,0.473547087,0.469937126,0.105464656,0.116474399,0.89570455,0.518556137,0.517561637,0.106925324,0.141818665,0.912129467,0.495081083,0.490887884,0.11913237,0.084304257,0.903396864,0.543056059,0.543019375,0.109151758,0.129859252,0.893321683,0.585909133,0.585257452,0.107061171,0.08264009,0.907226392,0.657994181,0.66309028,0.114918453,0.089001613,1,0.691614611,0.694285286,0.122661454
320.csv,52561,2628,10,1,0,0,0,0.224530352,0.224530352,22,0,102,-0.987869197,multiplicative,linear,0.879568626,0.471788578,0.325872833,0.233959294,0.19245088,0.161062444,0.132825765,0.108755269,0.100971691,0.087720825,0,0.889442535,0.220095931,0.212729707,0.094727303,0.071327669,0.885070356,0.273278952,0.266603527,0.088790186,0.088767637,0.88957379,0.309496206,0.302890154,0.086158587,0.096928271,0.883548414,0.339782125,0.335497637,0.078074008,0.092359839,0.892406819,0.396591158,0.39349535,0.074433606,0.090114001,0.891718529,0.492846976,0.493468179,0.072310976,0.091711418,0.893369508,0.549496254,0.551699675,0.073590758,0.089044121,0.893460588,0.627283582,0.631615208,0.083188686,0.088681719,0.942167532,0.706562529,0.713859733,0.092046537,0.09280704,1,0.76092131,0.77029605,0.099624323
321.csv,11521,576,30,1,0,0,0,1.480244807,1.480244807,15,1,6,-0.828766581,multiplicative,linear,0.774013928,0.412748807,0.238731991,0.151495921,0.050512071,-0.003646227,-0.059637791,-0.066616344,-0.091706,-0.09166553,0.06136605,0.974482118,0.355520742,0.271686552,0.21981072,0.062679667,0.965677545,0.364258586,0.270984238,0.224496167,0.051303009,0.971560722,0.369734144,0.287430218,0.226442212,0.047311202,1,0.334700793,0.229027979,0.223252157,0.035808928,0.899304691,0.177777505,0.16161926,0.106714913,0,0.884566218,0.177413247,0.16250857,0.098981281,0.040825249,0.921690491,0.178987669,0.158559549,0.110426726,0.054589769,0.977864963,0.231461853,0.176081297,0.165150189,0.034651711,0.992271898,0.359794804,0.2683171,0.223061779,0.067390889,0.978656343,0.367293176,0.28358301,0.222673253
322.csv,901,45,480,0,1,1,0,1.821384382,1.821384382,6,5,2,-1.086755486,multiplicative,logistic,0.158320572,0.047275389,0.515078921,-0.086940267,-0.056974865,-0.023552487,-0.125883594,-0.035464314,-0.019631305,-0.067778534,0.049944548,0.861383313,0.254394704,0.184473864,0.183376996,0.070474669,0.543051891,0.239243167,0.195086191,0.130598709,0.031329087,0.939059362,0.239640784,0.171798915,0.156829672,0.00497533,0.77771532,0.149722931,0.12199378,0.129864406,0,0.949150669,0.155204222,0.125058242,0.161171867,0.010907446,0.771067607,0.14165376,0.110110401,0.121886443,0.017766405,0.599065545,0.203611013,0.154704624,0.136113903,0.02566737,0.837451948,0.244896858,0.197737007,0.166284759,0.037248881,0.842591969,0.234773621,0.175770943,0.153049856,0.024736106,1,0.326795019,0.230890422,0.234805155
323.csv,721,36,360,0,1,1,0,1.673693755,1.673693755,7,3,2,-1.104882327,multiplicative,logistic,0.457348109,-0.059805086,0.410609267,0.415265475,0.005261126,-0.19192976,-0.082096152,-0.023697728,-0.120175228,-0.033212161,0.035665269,0.97416062,0.322210975,0.216490168,0.227686011,0.035610161,0.932017452,0.387710002,0.366447518,0.25561478,0.062658917,1,0.337879161,0.280539558,0.232887356,0,0.972266368,0.364551536,0.336040327,0.260578767,0.033685699,0.937688639,0.317131808,0.263447225,0.235002573,0.037730154,0.944764586,0.164477398,0.135352148,0.154546722,0.044369863,0.884305284,0.13749087,0.124936018,0.100732194,0.025600281,0.441955222,0.132903751,0.133273217,0.053534297,0.046234089,0.743613925,0.146479945,0.125996531,0.120633971,0.024755136,0.561191181,0.127380197,0.11938282,0.065896089
324.csv,301,15,1440,0,1,1,0,1.029419603,1.029419603,13,2,1,-0.562205662,multiplicative,logistic,0.691618504,-0.372067803,-0.150793633,0.260304838,0.495064506,0.442662992,0.144432026,0.119664521,-0.13896895,-0.112387827,0.013632695,0.646431392,0.286746431,0.308885815,0.173377378,0.080921983,0.503252651,0.302945622,0.288633924,0.141544402,0.04802478,0.503252651,0.307658465,0.308497182,0.160699718,0.009892693,0.589054447,0.115715033,0.097380783,0.109812328,0.029538196,0.329492578,0.106806319,0.099179519,0.057224799,0,0.191164056,0.095630163,0.104769845,0.048905129,0.039760038,0.677280463,0.305172198,0.318871044,0.176358163,0.054511366,0.694807694,0.296123328,0.259970478,0.161952707,0.01104164,0.503252651,0.305609024,0.298227792,0.149130499,0.028291255,1,0.488324189,0.50772091,0.291085067
